PersonID	x	y	Time	Width	Distance		preName	CurrentName	input	
3	-0.4808988	0.7372488	1.833191	1.5	29	13	14	AirTap	
3	-1.059657	0.5944332	2.300354	1.5	29	14	15	AirTap	
3	-1.858901	0.8259578	2.199158	1.5	29	15	16	AirTap	
3	-0.8002083	-0.01949063	2.533875	1.5	29	16	17	AirTap	
3	-28.26304	-0.0476633	0.1663208	1.5	29	17	18	AirTap	
3	-0.8799866	-0.2623568	1.868347	1.5	29	18	19	AirTap	
3	-1.166434	0.09121197	2.933472	1.5	29	19	20	AirTap	
3	0.4102181	1.308638	2.133179	1.5	26	20	0	AirTap	
3	-3.563024	-1.500991	2.466858	1.5	26	0	1	AirTap	
3	-1.672396	1.489368	2.031067	1.5	26	1	2	AirTap	
3	-1.06556	-0.387814	1.769897	1.5	26	2	3	AirTap	
3	-0.4847015	0.4574601	1.43219	1.5	26	3	4	AirTap	
3	0.2526954	-2.555699	1.300476	1.5	26	4	5	AirTap	
3	-1.672031	0.5930058	1.899231	1.5	26	5	6	AirTap	
3	0.8945885	-1.110858	1.367249	1.5	26	6	7	AirTap	
3	-0.1164753	-1.016112	1.265442	1.5	26	7	8	AirTap	
3	-1.440173	-0.7173131	1.567627	1.5	26	8	9	AirTap	
3	-0.3247221	-0.7546886	1.832703	1.5	26	9	10	AirTap	
3	-0.1954307	0.2637767	1.699768	1.5	26	10	11	AirTap	
3	-1.120904	-0.8978719	1.234436	1.5	26	11	12	AirTap	
3	1.270542	-0.2840477	1.165344	1.5	26	12	13	AirTap	
3	-0.186316	1.194705	1.699585	1.5	26	13	14	AirTap	
3	0.4411731	0.2672343	1.134827	1.5	26	14	15	AirTap	
3	-1.888557	2.535177	1.132507	1.5	26	15	16	AirTap	
3	0.8576953	0.9921463	1.266785	1.5	26	16	17	AirTap	
3	-0.6900661	-0.7088104	1.766296	1.5	26	17	18	AirTap	
3	0.2780577	-0.3789455	1.233337	1.5	26	18	19	AirTap	
3	-0.7738954	-0.1298307	1.966309	1.5	26	19	20	AirTap	
4	-0.7852288	0.5233933	2.161713	1.5	23	-1	0	AirTap	
4	-0.8290635	0.194946	1.297668	1.5	23	0	1	AirTap	
4	0.833374	0.3249291	0.9424438	1.5	23	1	2	AirTap	
4	-0.02120479	0.488752	1.056961	1.5	23	2	3	AirTap	
4	-0.457222	-0.4343918	1.036987	1.5	23	3	4	AirTap	
4	0.02420835	0.7794451	0.9977264	1.5	23	4	5	AirTap	
4	0.7640156	-0.3721667	1.000961	1.5	23	5	6	AirTap	
4	0.8026894	-0.270633	0.9335938	1.5	23	6	7	AirTap	
4	-0.4008453	0.2896005	0.9750977	1.5	23	7	8	AirTap	
4	0.277378	-0.5270114	0.8565674	1.5	23	8	9	AirTap	
4	0.3442172	-0.1059408	0.9432831	1.5	23	9	10	AirTap	
4	-0.5623465	-0.2263517	0.9995728	1.5	23	10	11	AirTap	
4	0.2958396	0.4571354	0.9581757	1.5	23	11	12	AirTap	
4	0.4568729	-0.9598674	0.9993591	1.5	23	12	13	AirTap	
4	-0.254309	1.167564	1.000656	1.5	23	13	14	AirTap	
4	0.8367521	-0.1555528	1.042648	1.5	23	14	15	AirTap	
4	0.2906692	-0.1931795	0.890976	1.5	23	15	16	AirTap	
4	0.8147327	-0.2471952	1.107162	1.5	23	16	17	AirTap	
4	0.06214409	0.5450439	0.9580688	1.5	23	17	18	AirTap	
4	0.5210274	-0.12293	1.043274	1.5	23	18	19	AirTap	
4	-0.2349433	0.2563747	0.8568726	1.5	23	19	20	AirTap	
4	0.4469716	0.9445415	0.9440918	1.5	26	20	0	AirTap	
4	-0.2117908	-0.1926176	0.9988861	1.5	26	0	1	AirTap	
4	0.8373538	0.05949841	0.957077	1.5	26	1	2	AirTap	
4	-1.287655	0.5925018	0.9997406	1.5	26	2	3	AirTap	
4	0.8761354	-0.6497754	0.9675598	1.5	26	3	4	AirTap	
4	-0.4562501	0.4933486	0.9657135	1.5	26	4	5	AirTap	
4	0.6885936	0.2604154	0.9667969	1.5	26	5	6	AirTap	
4	-0.02006265	-0.4880149	0.9421082	1.5	26	6	7	AirTap	
4	0.8542606	0.1569739	0.8245544	1.5	26	7	8	AirTap	
4	-0.2452958	-0.5227115	0.9337921	1.5	26	8	9	AirTap	
4	-0.08891542	0.5095885	0.7998657	1.5	26	9	10	AirTap	
4	-0.1980495	-0.9301855	0.9333038	1.5	26	10	11	AirTap	
4	0.3201657	0.7291611	0.9121857	1.5	26	11	12	AirTap	
4	1.831241	-1.374495	0.9546204	1.5	26	12	13	AirTap	
4	-0.1661941	0.5710675	0.7998657	1.5	26	13	14	AirTap	
4	-0.2722105	-0.03865008	1.046753	1.5	26	14	15	AirTap	
4	0.9129248	-0.1832791	0.7963257	1.5	26	15	16	AirTap	
4	-0.46433	-0.676371	0.9571533	1.5	26	16	17	AirTap	
4	-0.7089467	1.199853	1.000168	1.5	26	17	18	AirTap	
4	-0.3825262	-1.424396	0.8460999	1.5	26	18	19	AirTap	
4	-0.8318299	0.6161895	0.9971466	1.5	26	19	20	AirTap	
4	1.755755	-0.2378935	0.9560699	1.5	20	20	0	AirTap	
4	-0.6645943	0.3605675	1.000397	1.5	20	0	1	AirTap	
4	0.09520383	0.5303941	0.9996033	1.5	20	1	2	AirTap	
4	-0.6914302	0.01435875	1.000458	1.5	20	2	3	AirTap	
4	-0.5279438	0.450451	1.000397	1.5	20	3	4	AirTap	
4	0.3254331	-0.2738545	0.8662109	1.5	20	4	5	AirTap	
4	-0.4165143	0.4988994	0.9999847	1.5	20	5	6	AirTap	
4	0.004469709	0.3503399	0.9005127	1.5	20	6	7	AirTap	
4	0.6514063	-0.5495367	0.8843689	1.5	20	7	8	AirTap	
4	0.1736258	-0.2737408	0.7939911	1.5	20	8	9	AirTap	
4	1.382913	0.6095325	0.8024445	1.5	20	9	10	AirTap	
4	1.211996	-0.2773207	0.9522552	1.5	20	10	11	AirTap	
4	0.1753866	0.3518326	0.933075	1.5	20	11	12	AirTap	
4	-0.02416094	-0.3210578	0.8005524	1.5	20	12	13	AirTap	
4	0.3272382	0.2043801	0.9989777	1.5	20	13	14	AirTap	
4	-0.3375225	-0.9909633	0.8339691	1.5	20	14	15	AirTap	
4	0.1555549	0.7176921	0.833252	1.5	20	15	16	AirTap	
4	-0.06546883	0.006293083	0.9335785	1.5	20	16	17	AirTap	
4	-0.3528068	0.8076597	0.7998505	1.5	20	17	18	AirTap	
4	-0.4219357	0.2054051	0.7998505	1.5	20	18	19	AirTap	
4	-0.3444086	0.1938197	0.8660889	1.5	20	19	20	AirTap	
4	1.383434	-0.3140046	1.046814	1.5	29	20	0	AirTap	
4	-0.7004471	2.693464	1.221161	1.5	29	0	1	AirTap	
4	-0.1102192	-0.97197	0.8993225	1.5	29	1	2	AirTap	
4	-15.22829	-0.09544194	0.9664001	1.5	29	2	3	AirTap	
4	0.8051049	0.09142385	1.00032	1.5	29	3	4	AirTap	
4	0.1207346	-0.6501617	1.033234	1.5	29	4	5	AirTap	
4	0.1399605	-0.1880433	0.9671021	1.5	29	5	6	AirTap	
4	-0.03946846	0.1345342	0.9991302	1.5	29	6	7	AirTap	
4	0.2620376	-1.05983	0.9142609	1.5	29	7	8	AirTap	
4	0.5031996	-0.14889	0.9529266	1.5	29	8	9	AirTap	
4	0.4761932	-0.004921631	0.7995911	1.5	29	9	10	AirTap	
4	-0.3570795	-0.04265106	0.9331055	1.5	29	10	11	AirTap	
4	-0.100047	-0.6366735	0.9132538	1.5	29	11	12	AirTap	
4	0.002541053	-0.5349725	0.8874359	1.5	29	12	13	AirTap	
4	0.349826	-1.366597	0.866806	1.5	29	13	14	AirTap	
4	0.6789181	-2.09404	0.8452454	1.5	29	14	15	AirTap	
4	0.4195303	0.3132894	0.9220886	1.5	29	15	16	AirTap	
4	1.44736	-1.061159	0.8760681	1.5	29	16	17	AirTap	
4	0.6504945	0.41581	0.8018951	1.5	29	17	18	AirTap	
4	-0.5813936	-1.454824	0.8219757	1.5	29	18	19	AirTap	
4	-0.4462722	0.7691237	0.8660889	1.5	29	19	20	AirTap	
4	-0.457053	0.3164612	0.9674988	1.5	17	20	0	AirTap	
4	-0.6141942	0.2931483	0.8318329	1.5	17	0	1	AirTap	
4	-0.5193167	-0.08854629	0.9147797	1.5	17	1	2	AirTap	
4	0.04100927	0.2339859	0.8204803	1.5	17	2	3	AirTap	
4	-0.2805012	-0.5014382	0.7999268	1.5	17	3	4	AirTap	
4	-0.5001466	-0.09207805	0.932251	1.5	17	4	5	AirTap	
4	0.282086	0.4958118	0.8459778	1.5	17	5	6	AirTap	
4	0.497359	-0.155843	0.8863373	1.5	17	6	7	AirTap	
4	-0.3360996	-0.2662602	0.8001556	1.5	17	7	8	AirTap	
4	0.8957621	-0.49045	0.8672791	1.5	17	8	9	AirTap	
4	-0.2242569	-0.4040192	0.7673492	1.5	17	9	10	AirTap	
4	0.09116745	0.06396949	0.8321075	1.5	17	10	11	AirTap	
4	1.118268	0.208769	0.7672272	1.5	17	11	12	AirTap	
4	0.5930025	-0.6333779	0.966507	1.5	17	12	13	AirTap	
4	0.4799586	0.2145711	0.7998199	1.5	17	13	14	AirTap	
4	0.03861547	-0.06444079	0.8670959	1.5	17	14	15	AirTap	
4	-0.058834	0.6423155	0.9331055	1.5	17	15	16	AirTap	
4	0.357485	-0.1140573	0.7661591	1.5	17	16	17	AirTap	
4	0.3510284	0.2081163	0.8675995	1.5	17	17	18	AirTap	
4	-0.162016	-0.7116671	0.7659302	1.5	17	18	19	AirTap	
4	0.08283895	0.4207428	0.7999268	1.5	17	19	20	AirTap	
4	0.3455934	0.3647423	0.8001099	1.5	14	20	0	AirTap	
4	-0.8428025	0.3552009	0.7338257	1.5	14	0	1	AirTap	
4	0.5171276	0.4268117	0.7779541	1.5	14	1	2	AirTap	
4	-0.3930518	0.273308	0.9220581	1.5	14	2	3	AirTap	
4	-0.03583277	-0.2883665	0.7660217	1.5	14	3	4	AirTap	
4	0.477811	-0.5678471	0.8000641	1.5	14	4	5	AirTap	
4	0.3593189	-0.8856252	0.7116241	1.5	14	5	6	AirTap	
4	0.05025213	0.303516	0.7226105	1.5	14	6	7	AirTap	
4	0.1862292	-0.5605414	0.7325439	1.5	14	7	8	AirTap	
4	0.08012718	-0.3506463	0.8005066	1.5	14	8	9	AirTap	
4	0.5160208	-0.1755498	0.7401886	1.5	14	9	10	AirTap	
4	0.3338366	-1.061101	0.7266235	1.5	14	10	11	AirTap	
4	0.7497191	0.6048238	0.677002	1.5	14	11	12	AirTap	
4	-0.1490967	-0.3655435	0.8221893	1.5	14	12	13	AirTap	
4	0.519555	0.661778	0.7012634	1.5	14	13	14	AirTap	
4	1.045419	-0.2702079	0.7325897	1.5	14	14	15	AirTap	
4	-0.794488	0.3536837	0.7447357	1.5	14	15	16	AirTap	
4	0.07570516	0.3027856	0.6882477	1.5	14	16	17	AirTap	
4	-1.946687	0.9022085	0.7332611	1.5	14	17	18	AirTap	
4	0.1200126	0.5286661	0.9331818	1.5	14	18	19	AirTap	
4	-0.02709477	-0.3010273	0.8006134	1.5	14	19	20	AirTap	
4	1.400648	0.172393	1.044083	1.75	26	20	0	AirTap	
4	-0.5647584	0.5106732	0.8885498	1.75	26	0	1	AirTap	
4	-15.35799	-0.3494428	0.7659912	1.75	26	1	2	AirTap	
4	-0.8646749	-0.2530217	0.9690399	1.75	26	2	3	AirTap	
4	-14.61598	0.2876157	0.8318329	1.75	26	3	4	AirTap	
4	-16.66773	0.4578481	0.9003601	1.75	26	4	5	AirTap	
4	0.3889631	0.6732001	0.9999847	1.75	26	5	6	AirTap	
4	-16.46927	-0.08728646	0.841507	1.75	26	6	7	AirTap	
4	0.3165913	-0.6873147	2.92543	1.75	26	7	8	AirTap	
4	-0.6655036	0.1551069	0.9661102	1.75	26	8	9	AirTap	
4	0.7428034	0.2518619	0.9103699	1.75	26	9	10	AirTap	
4	-0.2332182	0.1301432	0.9566956	1.75	26	10	11	AirTap	
4	-0.5794561	0.6196857	0.843689	1.75	26	11	12	AirTap	
4	-0.3927958	-0.02306356	1.024292	1.75	26	12	13	AirTap	
4	-1.907916	1.006922	0.9767456	1.75	26	13	14	AirTap	
4	2.500515	0.2102737	1.198181	1.75	26	14	15	AirTap	
4	-0.7653074	0.5058153	0.9572144	1.75	26	15	16	AirTap	
4	0.2851787	-0.2108426	0.8426514	1.75	26	16	17	AirTap	
4	-0.8770763	0.6102934	0.9573975	1.75	26	17	18	AirTap	
4	1.532357	0.01996139	0.8987122	1.75	26	18	19	AirTap	
4	-16.38177	1.158038	0.9451294	1.75	26	19	20	AirTap	
4	-0.45298	-0.2430826	0.8896484	1.75	29	20	0	AirTap	
4	-17.02849	1.845892	0.9652405	1.75	29	0	1	AirTap	
4	-0.1400777	0.07768077	0.9007263	1.75	29	1	2	AirTap	
4	-2.43338	2.807786	0.9673767	1.75	29	2	3	AirTap	
4	1.306568	0.1210485	0.7331848	1.75	29	3	4	AirTap	
4	-0.2870941	-1.15214	0.9434814	1.75	29	4	5	AirTap	
4	-14.96514	1.198079	0.8003235	1.75	29	5	6	AirTap	
4	-0.09620597	-0.0364471	0.9226685	1.75	29	6	7	AirTap	
4	2.201577	0.4869936	0.833374	1.75	29	7	8	AirTap	
4	0.5722842	-0.7804714	0.8447266	1.75	29	8	9	AirTap	
4	1.302443	0.3161097	0.7997131	1.75	29	9	10	AirTap	
4	0.4269838	-0.9772261	0.7218018	1.75	29	10	11	AirTap	
4	0.03749384	2.491331	0.7998962	1.75	29	11	12	AirTap	
4	1.410335	-2.052522	0.934082	1.75	29	12	13	AirTap	
4	-0.1333235	0.3849553	0.8666992	1.75	29	13	14	AirTap	
4	1.522499	-2.129974	0.9668579	1.75	29	14	15	AirTap	
4	0.267603	-1.510028	0.9100647	1.75	29	15	16	AirTap	
4	-0.3998175	0.01659479	1.655365	1.75	29	16	17	AirTap	
4	-17.87365	0.7020461	0.8674316	1.75	29	17	18	AirTap	
4	1.604677	-0.5580953	1.200623	1.75	29	18	19	AirTap	
4	-17.99233	1.214068	0.9663086	1.75	29	19	20	AirTap	
4	-15.92884	-0.4697203	0.8330688	1.75	23	20	0	AirTap	
4	-12.82208	2.711874	0.933136	1.75	23	0	1	AirTap	
4	0.458152	0.02935398	0.7037659	1.75	23	1	2	AirTap	
4	-0.8905124	-0.2510035	0.8680115	1.75	23	2	3	AirTap	
4	-1.158647	0.8248798	0.7734985	1.75	23	3	4	AirTap	
4	-0.274097	0.2438015	0.7590027	1.75	23	4	5	AirTap	
4	-0.8213429	-0.2943414	0.838562	1.75	23	5	6	AirTap	
4	-0.1667894	0.8047337	0.8018494	1.75	23	6	7	AirTap	
4	-2.60973	-0.4289323	0.7587891	1.75	23	7	8	AirTap	
4	-3.354105	0.4401712	1.530334	1.75	23	8	9	AirTap	
4	-0.2344198	-0.6354065	0.8011475	1.75	23	9	10	AirTap	
4	-0.006545067	-0.02055722	0.9104309	1.75	23	10	11	AirTap	
4	0.2563594	-0.3239885	0.7992554	1.75	23	11	12	AirTap	
4	-0.6616152	-0.2109999	0.7973938	1.75	23	12	13	AirTap	
4	0.4540413	-0.180143	0.7594604	1.75	23	13	14	AirTap	
4	-0.3334369	-0.6507856	0.8420715	1.75	23	14	15	AirTap	
4	0.6884955	0.392937	0.8261719	1.75	23	15	16	AirTap	
4	0.1069742	-0.2007975	0.829895	1.75	23	16	17	AirTap	
4	-0.2910977	0.2017177	0.8360291	1.75	23	17	18	AirTap	
4	-0.4056202	0.05197489	0.9320679	1.75	23	18	19	AirTap	
4	-0.7421589	0.2793195	0.8660583	1.75	23	19	20	AirTap	
4	0.8983619	-0.1494577	0.7340698	1.75	14	20	0	AirTap	
4	0.3233603	0.1733627	0.7330933	1.75	14	0	1	AirTap	
4	0.2175193	-0.100982	1.898956	1.75	14	1	2	AirTap	
4	-0.5447598	-0.2227657	0.7670593	1.75	14	2	3	AirTap	
4	-0.6358002	0.4069125	0.7784119	1.75	14	3	4	AirTap	
4	-0.4789963	-0.000615677	0.8010864	1.75	14	4	5	AirTap	
4	-0.3835481	-0.4130817	0.7541199	1.75	14	5	6	AirTap	
4	-0.2270954	-0.5999018	0.6693115	1.75	14	6	7	AirTap	
4	0.1006999	-0.3633868	0.8965149	1.75	14	7	8	AirTap	
4	-0.7347183	0.3931309	0.8791809	1.75	14	8	9	AirTap	
4	0.9200744	-0.2798117	0.7212219	1.75	14	9	10	AirTap	
4	-0.2014766	-0.2583265	0.8334351	1.75	14	10	11	AirTap	
4	0.2489246	0.1661168	0.7998962	1.75	14	11	12	AirTap	
4	0.06305324	-1.184621	0.7334595	1.75	14	12	13	AirTap	
4	1.212328	0.04185444	0.7330322	1.75	14	13	14	AirTap	
4	0.3516881	-0.1853705	0.8003845	1.75	14	14	15	AirTap	
4	0.455552	-0.1493685	0.7781982	1.75	14	15	16	AirTap	
4	-0.5313257	0.3981555	0.7551575	1.75	14	16	17	AirTap	
4	0.2632208	1.087309	0.7332153	1.75	14	17	18	AirTap	
4	0.426173	0.1582468	0.7667236	1.75	14	18	19	AirTap	
4	-0.7436262	1.108051	0.8670959	1.75	14	19	20	AirTap	
4	0.01473619	-0.0698397	0.7998352	1.75	20	20	0	AirTap	
4	-0.4626425	1.227304	0.76651	1.75	20	0	1	AirTap	
4	-0.2210717	0.1861255	0.6669006	1.75	20	1	2	AirTap	
4	-0.6026807	0.09898993	1.446899	1.75	20	2	3	AirTap	
4	-0.5888639	-0.2239129	0.7993774	1.75	20	3	4	AirTap	
4	-0.04108679	0.3182206	0.886261	1.75	20	4	5	AirTap	
4	-1.228851	-0.2166329	0.7155762	1.75	20	5	6	AirTap	
4	-0.03469481	0.4235129	0.6506958	1.75	20	6	7	AirTap	
4	-0.6795235	-0.5190359	0.7685242	1.75	20	7	8	AirTap	
4	-0.6627889	-0.4103258	0.8322754	1.75	20	8	9	AirTap	
4	0.2138401	-1.012168	0.6329346	1.75	20	9	10	AirTap	
4	-0.2069979	-0.6444145	0.7150574	1.75	20	10	11	AirTap	
4	-0.1589237	-0.06568288	0.6852112	1.75	20	11	12	AirTap	
4	0.317941	-0.8803875	0.7997437	1.75	20	12	13	AirTap	
4	0.0661668	0.9404151	0.8008728	1.75	20	13	14	AirTap	
4	0.02354087	-1.121879	0.7662354	1.75	20	14	15	AirTap	
4	0.1010392	1.031526	0.6668091	1.75	20	15	16	AirTap	
4	-0.229909	-1.039773	0.7661133	1.75	20	16	17	AirTap	
4	-0.2266014	1.150499	0.6669617	1.75	20	17	18	AirTap	
4	-0.572604	-0.1410703	1.699554	1.75	20	18	19	AirTap	
4	-0.2681864	0.3011353	0.8335266	1.75	20	19	20	AirTap	
4	-0.7628511	0.7704006	0.7998962	1.75	17	20	0	AirTap	
4	-0.4745596	0.1250072	0.8670959	1.75	17	0	1	AirTap	
4	-0.6997698	0.8771291	0.8499451	1.75	17	1	2	AirTap	
4	0.0003574063	-0.4367173	0.7979431	1.75	17	2	3	AirTap	
4	-0.2270066	-0.8590373	0.8532715	1.75	17	3	4	AirTap	
4	-0.2051912	0.2259093	0.8320923	1.75	17	4	5	AirTap	
4	0.4131881	-1.200311	0.7332458	1.75	17	5	6	AirTap	
4	-0.3759342	-0.1345043	0.7337646	1.75	17	6	7	AirTap	
4	0.4051618	0.1839255	0.7319641	1.75	17	7	8	AirTap	
4	-0.8406824	0.2374862	0.8675232	1.75	17	8	9	AirTap	
4	-0.161103	0.2871239	0.8002319	1.75	17	9	10	AirTap	
4	0.481535	-0.3659559	0.84729	1.75	17	10	11	AirTap	
4	0.1069901	-0.1863922	0.8860474	1.75	17	11	12	AirTap	
4	-0.1720375	-0.2386139	0.6667786	1.75	17	12	13	AirTap	
4	0.6251045	-0.900049	0.7994995	1.75	17	13	14	AirTap	
4	-0.1353475	0.3437408	0.8005371	1.75	17	14	15	AirTap	
4	-0.02551436	0.1238779	0.7999573	1.75	17	15	16	AirTap	
4	0.4644061	0.002765828	0.7999573	1.75	17	16	17	AirTap	
4	-0.6469923	0.0271832	0.7669067	1.75	17	17	18	AirTap	
4	0.03843012	0.3184025	0.7988281	1.75	17	18	19	AirTap	
4	-0.753272	0.008959639	0.7670593	1.75	17	19	20	AirTap	
4	1.451904	0.4642088	1.067963	2	29	20	0	AirTap	
4	0.3590255	-0.2260809	1.046387	2	29	0	1	AirTap	
4	-14.6849	-1.069314	0.887085	2	29	1	2	AirTap	
4	-1.111379	0.7294533	0.9989929	2	29	2	3	AirTap	
4	0.1588736	-1.158302	0.8663025	2	29	3	4	AirTap	
4	1.16115	1.434546	0.8480835	2	29	4	5	AirTap	
4	0.857933	0.9233623	0.8863831	2	29	5	6	AirTap	
4	-17.92846	0.2130321	0.8660278	2	29	6	7	AirTap	
4	-0.7199199	-0.634461	0.8477173	2	29	7	8	AirTap	
4	0.0205666	-0.4700498	0.852478	2	29	8	9	AirTap	
4	0.2600595	-0.1018787	0.8009949	2	29	9	10	AirTap	
4	0.6746111	0.06764638	0.765625	2	29	10	11	AirTap	
4	-0.9583071	1.340088	0.9003601	2	29	11	12	AirTap	
4	-1.13581	-0.0605654	0.7997131	2	29	12	13	AirTap	
4	-0.6823066	0.7591432	0.8811646	2	29	13	14	AirTap	
4	1.574313	-1.522938	0.8854675	2	29	14	15	AirTap	
4	1.332425	-0.1506234	0.8374329	2	29	15	16	AirTap	
4	-1.403629	-2.336166	0.8294678	2	29	16	17	AirTap	
4	0.9791461	-0.2510397	0.9329224	2	29	17	18	AirTap	
4	1.26443	0.614508	0.8340149	2	29	18	19	AirTap	
4	-17.64997	0.9544483	1.032959	2	29	19	20	AirTap	
4	0.232287	0.6720172	0.8664551	2	14	20	0	AirTap	
4	0.2621853	0.9353171	0.7671509	2	14	0	1	AirTap	
4	0.6215297	-0.206181	0.7666931	2	14	1	2	AirTap	
4	-0.2172134	-0.4375772	0.932251	2	14	2	3	AirTap	
4	-0.07134318	-0.2294911	0.7678223	2	14	3	4	AirTap	
4	0.3309533	-0.4455546	0.8674316	2	14	4	5	AirTap	
4	0.9258352	-1.142383	0.7647705	2	14	5	6	AirTap	
4	0.1534533	-0.4269167	1.401123	2	14	6	7	AirTap	
4	0.7584112	-0.8483366	0.7116089	2	14	7	8	AirTap	
4	-0.5864415	0.309818	0.8207397	2	14	8	9	AirTap	
4	0.4943738	-0.1115665	0.7332764	2	14	9	10	AirTap	
4	0.1681404	-0.3660952	0.7675171	2	14	10	11	AirTap	
4	1.003017	-0.3830419	0.7323608	2	14	11	12	AirTap	
4	-0.203103	-0.1400997	0.7012634	2	14	12	13	AirTap	
4	-0.3422488	0.3877455	0.8005066	2	14	13	14	AirTap	
4	-0.3769357	-0.1704912	0.7323914	2	14	14	15	AirTap	
4	-0.5114588	-0.4893385	0.8671875	2	14	15	16	AirTap	
4	-0.4744316	-1.492258	0.7999878	2	14	16	17	AirTap	
4	-0.02901819	0.3729696	1.966522	2	14	17	18	AirTap	
4	-0.1835256	0.313316	0.7330322	2	14	18	19	AirTap	
4	-0.2942659	0.6196755	0.8674927	2	14	19	20	AirTap	
4	0.3194112	1.913242	0.765686	2	26	20	0	AirTap	
4	-1.456206	0.3928734	0.8672485	2	26	0	1	AirTap	
4	0.4670087	0.61978	0.83255	2	26	1	2	AirTap	
4	-1.530903	-0.9080076	0.8329773	2	26	2	3	AirTap	
4	-1.299656	-0.2636659	0.8335876	2	26	3	4	AirTap	
4	-1.041408	-1.554656	0.8331909	2	26	4	5	AirTap	
4	-1.118943	-0.8952786	0.8337097	2	26	5	6	AirTap	
4	-0.5392259	-0.5845499	2.066681	2	26	6	7	AirTap	
4	-1.019157	0.3499208	0.7664185	2	26	7	8	AirTap	
4	-0.9282318	-0.6442952	0.8998718	2	26	8	9	AirTap	
4	0.2891991	-0.396993	0.8008728	2	26	9	10	AirTap	
4	-0.7565527	0.6079783	0.7989502	2	26	10	11	AirTap	
4	0.04875255	-0.2120881	0.666626	2	26	11	12	AirTap	
4	-1.170101	-0.2329021	1.56604	2	26	12	13	AirTap	
4	1.019508	0.8281861	0.8007507	2	26	13	14	AirTap	
4	-1.101959	-0.8015571	0.9335938	2	26	14	15	AirTap	
4	0.5055256	-0.5223239	0.8026123	2	26	15	16	AirTap	
4	-1.364082	-2.781289	0.830719	2	26	16	17	AirTap	
4	-0.6035542	0.6681655	0.9006042	2	26	17	18	AirTap	
4	-3.966248	-2.752717	1.467133	2	26	18	19	AirTap	
4	-1.941282	0.4498632	1.06604	2	26	19	20	AirTap	
4	-1.847107	0.3265883	0.7336731	2	17	20	0	AirTap	
4	-1.624844	0.7964225	1.467072	2	17	0	1	AirTap	
4	-1.424519	0.05218814	0.8665161	2	17	1	2	AirTap	
4	-0.5014824	-0.1300788	0.8326416	2	17	2	3	AirTap	
4	-1.047475	0.3106759	0.8993835	2	17	3	4	AirTap	
4	-0.6657386	-0.02624063	0.9671631	2	17	4	5	AirTap	
4	-0.5364708	-0.7160881	0.9021606	2	17	5	6	AirTap	
4	0.2709908	-0.114231	0.8657532	2	17	6	7	AirTap	
4	-0.0572645	-0.542581	0.7329102	2	17	7	8	AirTap	
4	-0.8020719	-0.07509657	0.8000793	2	17	8	9	AirTap	
4	0.4648431	-0.711496	0.9319153	2	17	9	10	AirTap	
4	0.2765694	-0.1837066	0.8666992	2	17	10	11	AirTap	
4	-0.2739325	-0.6400568	0.8006287	2	17	11	12	AirTap	
4	0.4526342	0.209767	0.8670044	2	17	12	13	AirTap	
4	-0.1969488	0.344966	0.7993164	2	17	13	14	AirTap	
4	0.1296331	0.2606933	0.7330017	2	17	14	15	AirTap	
4	0.2194622	0.3667013	0.8337402	2	17	15	16	AirTap	
4	-0.3902856	-0.5096803	0.79953	2	17	16	17	AirTap	
4	-0.568319	1.051883	0.6674194	2	17	17	18	AirTap	
4	0.06997312	0.667922	0.7007446	2	17	18	19	AirTap	
4	0.03101189	0.3723748	0.9652405	2	17	19	20	AirTap	
4	-0.4526565	0.165978	0.8340454	2	23	20	0	AirTap	
4	-1.416505	0.6196773	0.8330383	2	23	0	1	AirTap	
4	-1.683374	-0.2313151	0.7669373	2	23	1	2	AirTap	
4	-1.268508	-0.1021834	2.033051	2	23	2	3	AirTap	
4	-0.4390723	0.04181867	0.8382874	2	23	3	4	AirTap	
4	-0.9021991	0.0950075	0.9300232	2	23	4	5	AirTap	
4	-0.6159988	-0.6626066	0.8323975	2	23	5	6	AirTap	
4	-0.5360926	-0.7676	0.9664917	2	23	6	7	AirTap	
4	-1.061768	-0.3097464	0.7657166	2	23	7	8	AirTap	
4	-17.15294	0.2391516	0.7681274	2	23	8	9	AirTap	
4	-0.05530634	-0.3863704	0.8665771	2	23	9	10	AirTap	
4	-0.2664461	-0.4998847	2.872101	2	23	10	11	AirTap	
4	-0.5172488	-0.245298	0.7276001	2	23	11	12	AirTap	
4	-0.752916	-0.2446159	0.8327637	2	23	12	13	AirTap	
4	-0.2685263	1.857102	0.9029541	2	23	13	14	AirTap	
4	0.8135786	-1.406509	0.8977356	2	23	14	15	AirTap	
4	-1.105325	1.854125	0.9667053	2	23	15	16	AirTap	
4	-0.1662361	-1.273245	1.068085	2	23	16	17	AirTap	
4	0.2182815	0.9977968	0.8974304	2	23	17	18	AirTap	
4	-0.4289469	-0.2948249	0.9052429	2	23	18	19	AirTap	
4	-3.017611	1.713568	1.094727	2	23	19	20	AirTap	
4	-0.1695381	-0.2591836	0.9067078	2	20	20	0	AirTap	
4	-2.994411	0.630281	0.9975281	2	20	0	1	AirTap	
4	-0.5451088	0.6299003	0.8635254	2	20	1	2	AirTap	
4	-1.192685	-0.8204113	0.9390259	2	20	2	3	AirTap	
4	-0.2120719	0.4557847	0.9952698	2	20	3	4	AirTap	
4	-0.7418124	-0.01454578	0.9650269	2	20	4	5	AirTap	
